ticket_id,customer_id,order_id,timestamp,support_channel,customer_region,customer_age_band,preferred_language,customer_tenure_months,product_category,order_value,delivery_delay_days,previous_ticket_count,issue_title,issue_description,issue_category,priority,customer_sentiment,attachment_available,image_id,escalated,resolution_time_hours,refund_requested,refund_amount,csat_score,accessibility_support_flag,resolution_status_after_7d,final_agent_disposition
TKT000000864,CUST0022844,ORD00001864,2025-01-12T01:42,mobile_app,South West,35-44,Urdu,32,home,225.39,1,3,Cannot sign in,"HI, THE PASSWORD RESET IS NOT WORKING. PLEASE ADVISE.",account_access,medium,positive,0,,0,22.31,0,0.0,3.4,0,resolved_within_7d,resolved_standard
TKT000000865,CUST0083382,ORD00001865,2025-03-24T12:40,mobile_app,Northern Ireland,25-34,English,9,sports,91.63,7,5,Delivery delayed,"Hello, tracking has not moved. It is around 7 days beyond the expected delivery date. Please get back to me. ...",delivery_late,medium,negative,0,,0,24.5,0,0.0,3.1,0,resolved_within_7d,resolved_standard
TKT000000866,CUST0179413,ORD00001866,2025-08-02T19:54,web_chat,Wales,35-44,English,73,appliances,335.47,1,3,Card charged incorrectly,I need assistance because my payment failed but I see a charge. Thank you. !!!,payment_issue,high,neutral,0,,1,28.8,0,0.0,3.4,1,resolved_within_7d,specialist_escalation
TKT000000867,CUST0179675,ORD00001867,2025-06-29T18:21,web_chat,North West,35-44,English,23,fashion,127.97,1,1,Refund has not arrived,I need assistance because the refund is showing as pending. The order value is about GBP 127.97. Please get back to me. !!!,refund_status,medium,neutral,0,,0,16.81,0,0.0,3.5,0,resolved_within_7d,resolved_standard
TKT000000868,CUST0108338,ORD00001868,2025-06-18T03:54,mobile_app,East Midlands,65+,English,88,electronics,374.46,2,3,Can I send this back?,"Support team, please tell me how to send this back. The order value is about GBP 374.46. Please get back to me. ASAP",return_request,high,neutral,0,,0,17.49,1,266.57,3.9,0,resolved_within_7d,refund_or_return_completed
TKT000000869,CUST0135631,ORD00001869,2025-03-17T18:56,web_chat,East Midlands,45-54,English,36,electronics,117.03,2,1,Can I send this back?,I need assistance because please tell me how to send this back. The order value is about GBP 117.03. Please advise. ASAP,return_request,medium,negative,0,,0,16.91,1,97.46,3.0,0,resolved_within_7d,refund_or_return_completed
TKT000000870,CUST0076849,ORD00001870,2025-01-01T21:31,mobile_app,London,35-44,English,46,electronics,187.36,3,0,Refund has not arrived,"Support team, I returned the item but no refund is visible. The order value is about GBP 187.36. I need this resolved soon. !!!",refund_status,low,negative,0,,0,21.03,1,124.28,2.9,0,resolved_within_7d,refund_or_return_completed
TKT000000871,CUST0080038,ORD00001871,2025-11-13T19:38,email,East Midlands,55-64,English,44,electronics,142.95,3,2,Refund pending,"Hello, the refund is showing as pending. The order value is about GBP 142.95. Can you confirm the next step? ...",refund_status,low,negative,0,,1,25.76,0,0.0,2.8,0,resolved_within_7d,specialist_escalation
TKT000000872,CUST0069361,ORD00001872,2025-04-19T17:59,email,Yorkshire,18-24,English,33,fashion,16.61,9,4,Order still not here,"Hello, I have been waiting for the parcel. It is around 9 days beyond the expected delivery date. Please get back to me. thx",delivery_late,medium,neutral,0,,1,35.02,0,0.0,2.6,0,resolved_within_7d,specialist_escalation
TKT000000873,CUST0173436,ORD00001873,2025-08-31T15:33,web_chat,South East,55-64,English,33,home,41.7,0,2,Question before using item,"Support team, I need more information about the product. Thank you. thx",product_question,medium,neutral,0,,0,16.97,0,0.0,4.2,0,resolved_within_7d,resolved_standard
TKT000000874,CUST0097320,ORD00001874,2025-03-16T00:45,email,Yorkshire,25-34,English,55,grocery,34.58,1,0,This is not what I ordered,"Support team, the item in the box is not what I ordered. The order value is about GBP 34.58. Please get back to me. thx",wrong_item,medium,neutral,0,,0,16.16,1,21.62,3.5,0,resolved_within_7d,refund_or_return_completed
TKT000000875,CUST0171338,ORD00001875,2025-04-23T15:04,web_chat,South East,35-44,English,23,toys,70.86,10,0,Courier cannot locate parcel,"Support team, the courier says the parcel cannot be found. It is around 10 days beyond the expected delivery date. I need this resolved soon. #help",lost_parcel,medium,negative,0,,0,44.68,0,0.0,1.2,0,resolved_within_7d,resolved_standard
TKT000000876,CUST0049230,ORD00001876,2025-11-09T13:19,web_chat,Scotland,55-64,English,31,grocery,59.23,0,1,Card charged incorrectly,"Support team, my payment failed but I see a charge. Please advise. ASAP",payment_issue,medium,neutral,0,,0,23.34,0,0.0,3.4,0,resolved_within_7d,resolved_standard
TKT000000877,CUST0193000,ORD00001877,2025-02-25T14:14,email,Wales,25-34,Urdu,23,fashion,157.16,4,2,Order still not here,"HELLO, MY ORDER IS LATE. IT IS AROUND 4 DAYS BEYOND THE EXPECTED DELIVERY DATE. PLEASE GET BACK TO ME. THX",delivery_late,urgent,neutral,0,,0,21.83,0,0.0,3.9,0,resolved_within_7d,resolved_standard
TKT000000878,CUST0161994,ORD00001878,2025-06-14T07:57,web_chat,South West,45-54,English,57,appliances,304.59,1,1,Question before using item,Can someone check this? please clarify the product details. Thanks. thx,product_question,low,negative,0,,1,15.34,0,0.0,3.2,0,resolved_within_7d,specialist_escalation
TKT000000879,CUST0179087,ORD00001879,2025-02-10T17:37,mobile_app,South East,45-54,English,32,fashion,233.62,5,4,Where is my parcel?,"Hi, the delivery date has passed. It is around 5 days beyond the expected delivery date. Please advise. ASAP",delivery_late,medium,negative,0,,1,25.14,0,0.0,3.3,0,resolved_within_7d,specialist_escalation
TKT000000880,CUST0104279,ORD00001880,2025-02-05T21:08,email,Yorkshire,25-34,English,55,appliances,137.97,1,2,Checkout charge issue,"Hello, my payment failed but I see a charge. Can you confirm the next step? ASAP",payment_issue,medium,positive,0,,0,29.62,0,0.0,3.3,1,resolved_within_7d,resolved_standard
TKT000000881,CUST0079520,ORD00001881,2025-07-27T14:48,phone,Scotland,65+,English,27,beauty,21.58,0,1,I want to return this,Please help - is this still within the return window. The order value is about GBP 21.58. Please get back to me. sent from mobile,return_request,medium,positive,0,,0,16.66,1,17.74,3.7,1,resolved_within_7d,refund_or_return_completed
TKT000000882,CUST0164346,ORD00001882,2025-04-01T22:46,web_chat,West Midlands,35-44,English,39,fashion,119.11,3,5,Delivery delayed,Can someone check this? tracking has not moved. It is around 3 days beyond the expected delivery date. I need this resolved soon. thx,delivery_late,medium,negative,0,,0,19.48,0,0.0,3.6,0,resolved_within_7d,resolved_standard
TKT000000883,CUST0129916,ORD00001883,2025-11-05T10:15,mobile_app,Northern Ireland,65+,Punjabi,29,fashion,131.7,1,0,Item arrived damaged,"Support team, the box was crushed and the item is broken. The order value is about GBP 131.70. I need this resolved soon. ASAP",damaged_item,medium,negative,0,,0,21.93,1,96.69,3.0,0,resolved_within_7d,refund_or_return_completed
TKT000000884,CUST0091046,ORD00001884,2025-08-22T05:19,email,North West,65+,English,34,fashion,140.18,1,0,Warranty claim question,Can someone check this? I need help with the warranty. Please get back to me. pls,warranty,medium,positive,1,,0,28.4,0,0.0,3.6,0,resolved_within_7d,resolved_standard
TKT000000885,CUST0163442,ORD00001885,2025-08-02T11:34,email,South East,55-64,English,23,grocery,22.62,1,1,Product is broken,Please help - there is visible damage. The order value is about GBP 22.62. Can you confirm the next step?,damaged_item,high,neutral,1,,0,31.91,0,0.0,3.0,0,resolved_within_7d,resolved_standard
TKT000000886,CUST0180126,ORD00001886,2025-11-13T12:16,email,Scotland,25-34,English,24,beauty,123.71,4,0,Cannot sign in,"Hello, the password reset is not working. Can you confirm the next step? thx",account_access,medium,positive,0,,0,10.59,0,0.0,4.2,0,resolved_within_7d,resolved_standard
TKT000000887,CUST0089599,ORD00001887,2025-12-19T02:46,email,West Midlands,45-54,English,42,toys,157.88,8,0,Where is my parcel?,Please help - tracking has not moved. It is around 8 days beyond the expected delivery date. I need this resolved soon. #help,delivery_late,medium,negative,0,,0,18.63,0,0.0,3.1,0,resolved_within_7d,resolved_standard
TKT000000888,CUST0183339,ORD00001888,2025-10-12T11:34,mobile_app,London,35-44,English,6,grocery,17.38,3,2,This is not what I ordered,Please help - the item in the box is not what I ordered. The order value is about GBP 17.38. Please get back to me. !!!,wrong_item,low,negative,0,,0,21.65,0,0.0,3.5,0,resolved_within_7d,resolved_standard
TKT000000889,CUST0165043,ORD00001889,2025-09-17T12:56,mobile_app,Wales,35-44,English,9,fashion,25.5,0,2,Product question,"hi, i have a question about compatibility. thanks. pls",product_question,medium,negative,0,,0,13.61,0,0.0,2.9,0,resolved_within_7d,resolved_standard
TKT000000890,CUST0141999,ORD00001890,2025-12-27T06:20,email,North West,25-34,English,44,beauty,14.85,2,2,Question before using item,Please help - please clarify the product details. I need this resolved soon. ASAP,product_question,medium,positive,0,,0,10.01,0,0.0,4.5,0,resolved_within_7d,resolved_standard
TKT000000891,CUST0044066,ORD00001891,2025-10-20T07:35,phone,East Midlands,45-54,English,10,fashion,30.62,0,4,I want to return this,"Hello, I would like to return the item. The order value is about GBP 30.62. I need this resolved soon. sent from mobile",return_request,medium,negative,1,,0,17.79,1,29.94,4.0,0,resolved_within_7d,refund_or_return_completed
TKT000000892,CUST0058116,ORD00001892,2025-02-19T12:44,web_chat,East Midlands,35-44,English,18,electronics,389.12,1,1,Is this covered by warranty?,"Hello, how do I make a warranty claim. Thank you.",warranty,medium,negative,0,,0,25.91,0,0.0,3.1,0,resolved_within_7d,resolved_standard
TKT000000893,CUST0041559,ORD00001893,2025-05-14T04:38,email,West Midlands,25-34,English,39,electronics,48.89,4,2,Where is my refund?,I need assistance because the refund is showing as pending. The order value is about GBP 48.89. Thanks.,refund_status,medium,neutral,0,,0,19.8,0,0.0,3.4,0,resolved_within_7d,resolved_standard
TKT000000894,CUST0150900,ORD00001894,2025-12-11T10:21,mobile_app,South East,55-64,Urdu,33,appliances,118.62,10,1,Where is my parcel?,"Hi, I have been waiting for the parcel. It is around 10 days beyond the expected delivery date. Please advise. #help",delivery_late,medium,negative,0,,0,31.47,0,0.0,2.7,0,resolved_within_7d,resolved_standard
TKT000000895,CUST0006484,ORD00001895,2025-06-29T23:17,mobile_app,North West,35-44,English,17,sports,100.94,0,3,Is this covered by warranty?,"Support team, how do I make a warranty claim. Please get back to me.",warranty,medium,negative,0,,0,34.55,1,84.02,2.9,0,resolved_within_7d,refund_or_return_completed
TKT000000896,CUST0074076,ORD00001896,2025-11-04T02:27,mobile_app,Wales,45-54,English,44,grocery,9.18,1,2,Payment problem,Please help - I was charged twice. Can you confirm the next step? #help,payment_issue,low,negative,0,,1,28.92,0,0.0,2.9,0,resolved_within_7d,specialist_escalation
TKT000000897,CUST0180577,ORD00001897,2025-01-17T16:18,web_chat,East Midlands,65+,Romanian,10,grocery,29.74,0,2,Product question,Please help - please clarify the product details. Can you confirm the next step? !!!,product_question,medium,negative,0,,0,16.78,0,0.0,,0,resolved_within_7d,resolved_standard
TKT000000898,CUST0151324,ORD00001898,2025-05-03T09:19,phone,Yorkshire,25-34,English,27,electronics,117.52,1,2,Card charged incorrectly,"Support team, checkout did not complete properly. I need this resolved soon. #help",payment_issue,low,negative,0,,0,27.47,0,0.0,3.3,0,resolved_within_7d,resolved_standard
TKT000000899,CUST0110267,ORD00001899,2025-01-24T23:02,web_chat,Scotland,25-34,English,7,home,40.64,1,1,Refund has not arrived,Please help - I returned the item but no refund is visible. The order value is about GBP 40.64. I need this resolved soon. pls,refund_status,medium,neutral,0,,0,15.33,1,27.85,4.4,0,resolved_within_7d,refund_or_return_completed
TKT000000900,CUST0005003,ORD00001900,2025-05-01T23:19,email,North West,35-44,English,12,home,53.34,3,2,Card charged incorrectly,Please help - my payment failed but I see a charge. Thanks. ...,payment_issue,low,negative,0,,0,30.89,0,0.0,2.3,0,resolved_within_7d,resolved_standard
TKT000000901,CUST0082855,ORD00001901,2025-03-26T02:11,web_chat,Northern Ireland,45-54,English,13,toys,85.13,2,3,Refund has not arrived,Please help - I still have not received my refund. The order value is about GBP 85.13. I need this resolved soon. thx,refund_status,medium,neutral,0,,0,21.91,0,0.0,4.1,0,resolved_within_7d,resolved_standard
TKT000000902,CUST0190330,ORD00001902,2025-05-29T01:32,email,North West,45-54,English,45,home,170.07,1,4,Account access problem,I need assistance because I am locked out. Thank you. #help,account_access,medium,positive,0,,1,18.22,0,0.0,,0,resolved_within_7d,specialist_escalation
TKT000000903,CUST0194033,ORD00001903,2025-01-20T03:38,email,London,35-44,English,5,sports,164.91,1,3,I want to return this,"Hi, is this still within the return window. The order value is about GBP 164.91. Please get back to me. #help",return_request,medium,positive,0,,0,24.61,1,143.11,3.8,0,resolved_within_7d,refund_or_return_completed
TKT000000904,CUST0028951,ORD00001904,2025-09-13T07:47,web_chat,Scotland,35-44,English,10,electronics,369.9,1,3,Login not working,"Support team, the login keeps failing. Please get back to me. sent from mobile",account_access,medium,negative,0,,1,15.44,0,0.0,3.8,0,resolved_within_7d,specialist_escalation
TKT000000905,CUST0105564,ORD00001905,2025-04-06T05:38,email,Northern Ireland,35-44,English,10,electronics,146.74,0,0,Payment problem,"Hello, checkout did not complete properly. Please get back to me. #help",payment_issue,high,negative,0,,1,26.43,0,0.0,2.1,0,resolved_within_7d,specialist_escalation
TKT000000906,CUST0156316,ORD00001906,2025-05-28T20:28,web_chat,London,45-54,Romanian,75,sports,42.37,2,0,Product is broken,Can someone check this? the item arrived cracked. The order value is about GBP 42.37. Please advise. sent from mobile,damaged_item,medium,positive,1,,0,27.63,1,27.57,4.0,0,resolved_within_7d,refund_or_return_completed
TKT000000907,CUST0195697,ORD00001907,2025-12-31T06:13,mobile_app,Northern Ireland,25-34,English,51,appliances,790.65,2,3,This is not what I ordered,"Hello, the item in the box is not what I ordered. The order value is about GBP 790.65. Please advise. !!!",wrong_item,medium,negative,1,,0,22.55,0,0.0,3.4,0,resolved_within_7d,resolved_standard
TKT000000908,CUST0169834,ORD00001908,2025-01-17T12:53,web_chat,North West,65+,English,54,appliances,162.69,2,4,This is not what I ordered,I need assistance because this is the incorrect item. The order value is about GBP 162.69. Please advise. thx,wrong_item,medium,negative,0,,0,21.6,1,137.48,,0,resolved_within_7d,refund_or_return_completed
TKT000000909,CUST0093413,ORD00001909,2025-07-13T17:47,phone,Scotland,25-34,English,32,home,146.98,1,3,Item arrived damaged,I need assistance because there is visible damage. The order value is about GBP 146.98. Please get back to me. thx,damaged_item,medium,negative,1,,0,28.59,1,143.43,3.5,0,resolved_within_7d,refund_or_return_completed
TKT000000910,CUST0149822,ORD00001910,2025-10-10T06:03,mobile_app,Scotland,25-34,English,53,fashion,23.99,0,2,Can I send this back?,Please help - I want to start a return. The order value is about GBP 23.99. Please get back to me. #help,return_request,medium,neutral,1,,0,26.43,1,16.76,3.7,0,resolved_within_7d,refund_or_return_completed
TKT000000911,CUST0035593,ORD00001911,2025-11-08T14:12,email,Yorkshire,18-24,English,5,appliances,54.94,2,0,Account access problem,"Hi, the login keeps failing. Thanks. sent from mobile",account_access,medium,positive,0,,0,12.25,0,0.0,3.9,0,resolved_within_7d,resolved_standard
